EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,TrainingTimesLastYear,MonthlyIncome,PercentSalaryHike,StockOptionLevel,DistanceFromHome,BusinessTravel,OverTime,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
927,39,Female,Married,4,Human Resources,Sales,Manager,2,33,1,14,15,33,3,4,8621,22,2,25,Travel_Frequently,No,4,1,2,3,2,3,Yes
928,46,Female,Divorced,2,Medical,Human Resources,Sales Executive,5,19,17,10,10,19,4,1,13298,14,1,1,Travel_Rarely,No,2,1,3,4,1,3,Yes
929,25,Female,Divorced,3,Other,Research & Development,Human Resources,1,14,0,12,6,14,8,6,3564,21,1,22,Travel_Rarely,No,1,3,1,2,2,3,Yes
930,28,Male,Married,5,Medical,Research & Development,Laboratory Technician,4,11,11,5,11,32,6,0,11956,16,0,21,Non-Travel,Yes,1,2,1,1,1,3,Yes
931,58,Female,Divorced,3,Human Resources,Research & Development,Laboratory Technician,4,16,7,12,12,16,7,4,12417,14,2,4,Non-Travel,Yes,2,2,4,1,4,4,Yes
932,54,Male,Married,3,Medical,Research & Development,Research Scientist,1,19,10,13,3,19,2,6,3820,24,3,26,Non-Travel,Yes,1,3,2,4,4,3,Yes
933,31,Female,Married,5,Human Resources,Human Resources,Research Director,3,12,12,2,12,12,3,0,9762,12,0,28,Non-Travel,No,1,1,2,2,3,3,Yes
934,47,Male,Single,4,Medical,Research & Development,Laboratory Technician,4,18,15,9,9,23,6,2,12958,23,2,16,Travel_Rarely,Yes,1,3,3,2,1,3,Yes
935,52,Female,Married,5,Other,Human Resources,Manager,2,4,4,4,4,36,3,3,5471,24,2,27,Travel_Rarely,No,4,4,3,1,2,3,No
936,38,Female,Married,3,Marketing,Research & Development,Research Scientist,4,4,4,2,4,6,1,1,12958,16,1,14,Travel_Frequently,Yes,1,3,4,2,1,3,Yes
937,54,Female,Divorced,4,Medical,Sales,Sales Representative,3,7,7,7,7,7,9,6,9016,22,1,1,Travel_Rarely,No,4,2,4,2,1,3,Yes
938,22,Female,Married,1,Other,Research & Development,Manufacturing Director,2,22,9,4,1,22,5,4,8632,17,2,4,Travel_Rarely,Yes,2,1,2,4,1,3,Yes
939,36,Male,Divorced,5,Technical Degree,Sales,Human Resources,2,13,5,8,8,13,8,0,5121,14,0,10,Travel_Rarely,No,4,2,2,1,1,3,Yes
940,31,Female,Married,5,Human Resources,Research & Development,Human Resources,1,3,3,3,3,3,1,3,4349,22,1,11,Travel_Rarely,Yes,1,2,4,2,2,3,Yes
941,43,Female,Married,4,Life Sciences,Research & Development,Sales Representative,5,20,12,4,7,20,0,3,14599,21,1,7,Travel_Rarely,No,1,1,1,4,3,3,Yes
942,21,Male,Married,1,Life Sciences,Research & Development,Research Director,1,0,0,0,0,9,7,1,3780,17,2,4,Travel_Rarely,No,1,4,1,3,4,3,No
943,42,Female,Married,1,Human Resources,Sales,Laboratory Technician,5,21,9,6,6,21,0,6,13795,23,2,1,Travel_Rarely,Yes,4,1,1,1,2,3,Yes
944,59,Male,Married,4,Marketing,Sales,Healthcare Representative,1,14,3,10,6,29,0,3,3120,21,1,26,Travel_Rarely,No,3,1,1,4,2,3,Yes
945,42,Female,Married,2,Medical,Research & Development,Research Scientist,5,16,11,13,8,29,2,1,13186,18,0,1,Travel_Rarely,No,3,3,4,3,4,3,No
946,35,Female,Single,5,Marketing,Human Resources,Sales Representative,4,15,15,6,2,15,4,6,11134,21,1,17,Travel_Rarely,No,2,1,3,2,3,3,Yes
947,57,Female,Married,5,Life Sciences,Research & Development,Research Director,2,10,6,4,10,10,8,6,7177,13,2,27,Non-Travel,No,2,3,1,2,2,3,No
948,25,Male,Single,3,Other,Research & Development,Human Resources,5,21,3,1,16,21,9,2,13299,12,1,10,Travel_Rarely,No,2,2,4,3,4,3,Yes
949,56,Female,Married,4,Human Resources,Research & Development,Sales Representative,4,12,6,4,11,28,1,1,10885,15,2,5,Travel_Rarely,Yes,1,1,1,4,3,3,Yes
950,57,Female,Married,3,Human Resources,Research & Development,Research Director,3,24,9,6,13,24,0,5,9834,12,1,7,Travel_Rarely,Yes,3,4,2,2,3,3,Yes
951,31,Female,Single,3,Marketing,Sales,Human Resources,1,13,13,6,12,13,0,0,4383,20,2,25,Travel_Frequently,No,3,3,1,2,1,4,Yes
952,49,Male,Single,1,Other,Research & Development,Manager,3,7,7,3,7,13,7,5,8836,15,2,8,Travel_Rarely,No,2,3,4,4,2,3,No
953,55,Male,Married,5,Marketing,Sales,Research Scientist,4,1,0,0,1,1,9,6,12501,20,0,2,Travel_Rarely,Yes,3,4,2,4,3,3,Yes
954,50,Female,Divorced,3,Medical,Human Resources,Research Scientist,3,5,5,5,1,12,9,6,7046,23,2,9,Travel_Rarely,No,2,3,2,3,2,3,No
955,40,Male,Single,1,Technical Degree,Sales,Manufacturing Director,3,2,2,2,2,2,9,3,8968,16,1,4,Travel_Rarely,Yes,1,3,1,2,4,3,Yes
956,32,Female,Divorced,4,Other,Research & Development,Human Resources,4,29,4,14,16,29,1,3,12662,18,2,12,Travel_Rarely,No,3,4,1,4,2,3,No
957,50,Female,Single,3,Technical Degree,Sales,Sales Representative,2,13,3,13,1,17,8,3,7548,16,3,26,Non-Travel,No,1,2,2,1,3,3,Yes
958,42,Female,Divorced,5,Medical,Sales,Research Scientist,5,22,5,2,6,35,8,6,12833,14,1,11,Travel_Rarely,No,1,1,3,3,4,3,Yes
959,34,Female,Divorced,3,Technical Degree,Research & Development,Research Director,1,10,10,10,10,20,1,1,6947,13,0,5,Travel_Rarely,Yes,3,1,4,3,4,3,Yes
960,50,Female,Married,4,Life Sciences,Sales,Sales Representative,5,18,6,4,4,18,2,4,13472,24,1,12,Non-Travel,No,4,1,4,3,1,3,No
961,19,Female,Married,3,Technical Degree,Sales,Human Resources,1,5,5,3,5,15,1,1,4398,24,0,27,Travel_Frequently,No,2,1,4,3,4,4,Yes
962,31,Female,Married,5,Medical,Research & Development,Research Director,5,10,8,10,10,27,5,0,14012,12,3,21,Travel_Rarely,No,3,1,4,1,3,3,Yes
963,57,Male,Married,1,Technical Degree,Sales,Laboratory Technician,3,3,3,3,3,3,6,1,8877,23,0,4,Travel_Rarely,Yes,1,1,4,3,1,3,Yes
964,57,Male,Single,5,Human Resources,Sales,Sales Executive,2,11,11,1,11,14,5,3,5730,11,2,13,Travel_Rarely,No,2,3,2,3,3,3,No
965,56,Male,Single,1,Marketing,Research & Development,Research Scientist,3,0,0,0,0,0,2,2,7110,12,3,22,Travel_Frequently,No,1,1,4,4,3,4,Yes
966,23,Male,Single,2,Life Sciences,Research & Development,Research Scientist,2,15,8,14,15,15,2,0,6250,12,3,1,Non-Travel,No,2,3,3,2,1,3,No
967,23,Male,Married,5,Human Resources,Human Resources,Manufacturing Director,4,19,14,6,14,19,1,5,10810,15,0,18,Travel_Rarely,No,3,4,3,3,1,3,No
968,20,Male,Single,5,Human Resources,Research & Development,Manager,1,16,4,13,13,32,1,2,6839,19,1,4,Travel_Rarely,No,1,2,1,4,2,3,Yes
969,24,Male,Married,4,Medical,Research & Development,Manufacturing Director,1,16,16,4,13,16,4,0,6110,11,0,4,Travel_Rarely,Yes,2,3,1,4,3,3,No
970,25,Female,Divorced,3,Marketing,Sales,Human Resources,4,4,4,4,4,4,7,0,9134,14,0,8,Travel_Rarely,No,2,2,1,2,2,3,Yes
971,59,Female,Married,1,Marketing,Research & Development,Manufacturing Director,5,4,4,4,1,4,5,6,12318,20,3,25,Non-Travel,No,3,4,1,4,4,3,No
972,32,Female,Married,1,Other,Research & Development,Manager,4,37,8,6,5,38,8,3,9609,17,2,28,Travel_Rarely,No,2,1,2,4,4,3,Yes
973,46,Female,Married,4,Life Sciences,Research & Development,Manager,4,6,5,6,6,12,4,6,10057,21,1,20,Travel_Rarely,No,2,2,3,3,2,3,Yes
974,50,Male,Married,4,Medical,Research & Development,Sales Executive,2,14,3,3,4,35,9,5,8034,24,0,6,Non-Travel,Yes,1,2,2,3,1,3,Yes
975,47,Male,Divorced,3,Life Sciences,Sales,Research Director,4,29,10,4,4,29,3,1,11475,20,2,4,Travel_Rarely,No,3,4,3,4,4,3,No
976,56,Female,Divorced,3,Other,Research & Development,Laboratory Technician,1,3,3,3,3,3,8,6,4988,13,2,4,Travel_Rarely,No,3,4,2,1,1,3,No
977,44,Female,Divorced,5,Technical Degree,Research & Development,Manager,3,22,2,12,14,22,9,5,10139,18,1,28,Travel_Rarely,No,1,4,3,2,2,3,Yes
978,53,Male,Single,2,Human Resources,Human Resources,Laboratory Technician,2,2,0,2,2,20,4,3,8774,13,2,11,Travel_Rarely,No,4,3,1,4,1,3,No
979,46,Female,Married,3,Life Sciences,Sales,Research Scientist,2,20,11,10,4,20,0,3,7246,18,0,28,Non-Travel,No,1,3,3,4,3,3,No
980,55,Female,Married,4,Human Resources,Sales,Healthcare Representative,5,5,5,5,0,5,4,6,11559,23,3,9,Travel_Frequently,No,1,2,1,1,4,3,Yes
981,50,Female,Single,3,Medical,Sales,Sales Executive,3,1,1,1,1,23,4,3,7258,12,2,14,Travel_Rarely,No,4,4,3,2,1,3,No
982,54,Female,Divorced,1,Technical Degree,Research & Development,Human Resources,2,13,13,3,10,30,4,2,7772,15,3,4,Travel_Rarely,No,2,2,2,4,1,3,Yes
983,44,Male,Single,2,Medical,Sales,Sales Representative,4,17,6,4,5,18,1,5,11721,14,1,13,Travel_Rarely,No,3,1,4,4,3,3,No
984,50,Female,Married,5,Technical Degree,Sales,Laboratory Technician,2,30,16,12,7,37,5,5,6648,21,1,6,Travel_Rarely,No,3,4,3,3,1,4,No
985,21,Female,Single,1,Technical Degree,Human Resources,Manufacturing Director,2,11,6,4,1,11,4,0,7184,19,2,13,Travel_Frequently,Yes,4,3,2,4,2,3,No
986,39,Male,Married,1,Human Resources,Sales,Manager,2,13,2,7,13,13,1,4,8900,13,3,25,Travel_Rarely,No,3,4,4,1,2,3,No
987,19,Male,Married,2,Medical,Research & Development,Laboratory Technician,5,11,2,11,8,11,9,1,11915,22,0,3,Travel_Frequently,No,4,2,2,4,2,3,Yes
988,27,Female,Married,5,Medical,Research & Development,Sales Representative,2,14,14,12,14,14,7,3,7983,21,3,23,Travel_Rarely,No,2,3,4,2,4,3,Yes
989,22,Male,Married,4,Life Sciences,Research & Development,Manager,2,8,8,8,7,18,5,5,7428,15,2,7,Travel_Rarely,No,4,1,1,2,1,3,Yes
990,27,Female,Married,5,Medical,Research & Development,Human Resources,5,20,2,3,15,27,9,5,14595,20,3,1,Travel_Frequently,Yes,3,1,3,1,4,3,Yes
991,50,Female,Married,3,Life Sciences,Human Resources,Healthcare Representative,3,39,6,3,13,39,2,0,10942,19,3,11,Travel_Rarely,No,3,2,2,4,4,3,No
992,55,Male,Single,1,Marketing,Human Resources,Manufacturing Director,1,4,4,4,4,4,8,1,3237,23,1,2,Travel_Rarely,Yes,4,4,3,4,1,3,Yes
993,30,Female,Married,3,Marketing,Sales,Laboratory Technician,5,4,4,4,4,4,3,4,14355,16,2,5,Travel_Frequently,Yes,3,1,1,4,1,3,Yes
994,48,Female,Divorced,4,Marketing,Sales,Sales Executive,5,5,2,5,5,5,2,4,11687,12,3,24,Non-Travel,No,4,2,1,4,2,3,No
995,53,Female,Married,3,Other,Sales,Laboratory Technician,2,22,17,4,0,22,6,3,8808,11,2,22,Travel_Rarely,No,3,3,3,4,4,3,No
996,41,Female,Married,5,Medical,Research & Development,Laboratory Technician,2,2,2,2,2,2,7,4,7505,22,0,14,Travel_Rarely,No,1,3,2,2,4,3,No
997,32,Male,Married,3,Other,Research & Development,Sales Representative,1,12,12,5,7,36,6,4,4610,21,2,29,Travel_Rarely,Yes,2,2,2,3,1,3,Yes
998,46,Male,Married,4,Medical,Research & Development,Sales Representative,2,13,3,11,13,32,0,6,6158,11,0,13,Travel_Rarely,No,3,4,2,2,4,3,No
999,25,Female,Divorced,4,Life Sciences,Research & Development,Sales Executive,4,13,7,5,13,20,0,1,11129,17,2,16,Travel_Frequently,No,3,4,3,3,3,3,No
1000,22,Male,Married,4,Other,Sales,Laboratory Technician,2,15,12,13,12,19,4,1,5594,24,2,23,Travel_Rarely,Yes,3,4,2,2,1,3,Yes
1001,46,Female,Single,5,Other,Research & Development,Research Director,2,0,0,0,0,0,7,6,7701,22,3,15,Travel_Rarely,No,4,4,2,1,2,4,No
1002,21,Female,Single,4,Other,Human Resources,Human Resources,4,38,14,4,3,38,9,3,12280,12,3,3,Travel_Frequently,Yes,3,2,4,4,3,3,Yes
1003,29,Female,Single,1,Technical Degree,Sales,Sales Representative,1,16,16,12,13,16,2,5,4750,17,0,6,Travel_Rarely,No,4,2,2,3,3,3,Yes
1004,19,Female,Married,4,Life Sciences,Research & Development,Sales Representative,4,25,4,12,4,28,7,0,9402,11,0,9,Travel_Rarely,No,3,3,1,2,2,3,No
1005,44,Female,Single,3,Marketing,Sales,Research Director,5,0,0,0,0,7,2,3,11821,14,1,3,Travel_Rarely,No,1,3,2,3,3,3,No
1006,48,Male,Married,3,Life Sciences,Research & Development,Manager,4,25,10,8,13,25,3,2,12838,20,3,13,Travel_Frequently,No,1,4,3,4,3,3,No
1007,53,Female,Married,3,Technical Degree,Research & Development,Laboratory Technician,3,14,14,12,13,27,9,4,9235,23,0,29,Travel_Frequently,No,2,1,3,1,3,3,Yes
1008,53,Male,Single,5,Medical,Sales,Sales Executive,5,20,9,7,13,33,6,6,13540,21,3,13,Travel_Rarely,No,4,1,2,4,4,3,No
1009,43,Male,Divorced,3,Life Sciences,Research & Development,Sales Representative,2,17,16,14,13,25,2,0,6782,14,2,22,Travel_Frequently,No,2,3,3,2,3,3,Yes
1010,44,Female,Married,5,Other,Research & Development,Sales Executive,5,12,12,3,2,12,3,5,13302,15,1,7,Travel_Rarely,No,3,3,3,2,3,3,No
1011,22,Female,Single,5,Marketing,Research & Development,Sales Executive,1,12,5,6,12,36,7,5,6394,24,3,5,Travel_Rarely,No,3,2,2,3,1,3,Yes
1012,37,Female,Married,4,Marketing,Research & Development,Human Resources,1,12,12,7,12,12,3,1,4697,24,3,26,Travel_Frequently,No,1,3,4,1,2,3,Yes
1013,28,Female,Single,1,Medical,Sales,Sales Representative,4,29,14,11,9,37,8,2,12928,20,3,29,Non-Travel,Yes,2,3,4,1,4,3,Yes
1014,27,Female,Married,4,Life Sciences,Research & Development,Manufacturing Director,5,1,1,1,1,24,3,5,13472,11,3,8,Travel_Rarely,Yes,3,4,4,2,4,3,Yes
1015,57,Male,Married,4,Technical Degree,Research & Development,Manager,2,18,8,4,3,22,3,2,6438,17,0,8,Travel_Rarely,No,3,1,4,3,2,3,No
1016,55,Female,Married,5,Medical,Research & Development,Sales Executive,1,21,10,2,10,21,4,4,4190,21,0,22,Travel_Rarely,Yes,4,1,1,4,4,3,Yes
1017,23,Female,Married,5,Life Sciences,Sales,Sales Representative,2,13,1,13,13,20,0,1,6613,12,1,7,Travel_Rarely,No,3,2,2,4,4,4,No
1018,25,Male,Married,3,Human Resources,Research & Development,Manager,3,5,5,5,5,29,6,0,7484,22,2,19,Travel_Rarely,No,2,1,3,2,4,3,Yes
1019,40,Male,Married,3,Marketing,Human Resources,Manufacturing Director,1,10,3,3,1,10,8,1,5483,21,2,29,Travel_Frequently,No,1,4,3,2,1,3,No
1020,43,Female,Single,4,Technical Degree,Sales,Sales Representative,4,3,3,3,3,3,8,4,12758,23,1,7,Travel_Frequently,No,1,4,2,4,1,3,No
1021,29,Male,Single,2,Other,Research & Development,Laboratory Technician,3,22,4,9,1,32,0,6,8555,21,2,23,Travel_Rarely,No,3,2,3,4,4,3,Yes
1022,43,Female,Divorced,2,Technical Degree,Sales,Sales Executive,5,11,2,5,4,11,5,5,14679,23,0,4,Travel_Rarely,Yes,3,3,1,4,2,3,No
1023,30,Male,Married,3,Other,Research & Development,Manufacturing Director,2,8,2,8,8,8,2,2,8552,12,3,10,Travel_Rarely,No,3,3,4,3,2,4,No
1024,57,Male,Married,2,Technical Degree,Sales,Laboratory Technician,1,31,5,10,0,31,3,6,5227,18,2,13,Travel_Rarely,No,4,4,2,1,1,4,No
1025,35,Female,Married,3,Marketing,Research & Development,Sales Executive,3,10,9,4,6,10,7,4,10678,19,3,4,Travel_Rarely,Yes,3,2,3,2,1,3,Yes
1026,42,Male,Married,5,Other,Research & Development,Research Scientist,3,29,4,8,6,36,3,5,10142,16,3,19,Travel_Rarely,Yes,3,4,1,2,3,3,Yes
1027,50,Male,Single,4,Life Sciences,Research & Development,Healthcare Representative,1,23,2,12,9,23,7,3,6773,21,0,10,Travel_Rarely,Yes,4,1,3,3,1,3,Yes
1028,57,Male,Married,1,Other,Research & Development,Research Director,5,6,6,6,5,6,3,2,11900,11,3,7,Travel_Rarely,Yes,2,1,1,4,4,3,Yes
1029,29,Male,Married,4,Medical,Research & Development,Sales Executive,5,7,7,7,7,7,8,4,12464,11,2,5,Travel_Rarely,Yes,4,4,3,3,1,3,Yes
1030,53,Male,Single,3,Life Sciences,Research & Development,Manufacturing Director,4,23,7,13,12,32,5,0,9643,24,0,3,Travel_Rarely,No,1,3,4,4,3,3,No
1031,21,Male,Single,3,Medical,Sales,Manufacturing Director,5,13,0,2,10,24,0,0,13186,21,1,22,Travel_Rarely,No,4,1,2,2,3,3,No
1032,22,Female,Single,4,Technical Degree,Sales,Healthcare Representative,4,0,0,0,0,0,9,5,9786,17,0,28,Travel_Rarely,No,4,2,4,1,2,4,Yes
1033,54,Female,Married,3,Life Sciences,Research & Development,Sales Representative,3,2,2,2,2,2,1,5,9149,18,2,22,Travel_Rarely,Yes,2,3,4,3,2,3,Yes
1034,25,Male,Divorced,2,Technical Degree,Sales,Research Director,1,13,13,12,1,39,6,0,5515,13,0,22,Travel_Rarely,No,2,1,3,4,4,3,Yes
1035,59,Female,Single,2,Human Resources,Research & Development,Manager,5,27,12,6,5,27,9,3,13330,19,2,2,Non-Travel,No,3,4,4,2,1,3,No
1036,45,Female,Single,3,Technical Degree,Human Resources,Sales Executive,4,1,1,1,0,32,6,1,12100,14,2,29,Travel_Rarely,No,4,3,2,1,3,3,No
1037,48,Female,Married,3,Technical Degree,Sales,Sales Representative,3,0,0,0,0,0,2,0,7017,14,0,11,Travel_Rarely,No,2,3,1,3,3,3,No
1038,26,Male,Married,2,Medical,Research & Development,Laboratory Technician,5,0,0,0,0,37,0,5,12956,13,2,10,Travel_Rarely,No,1,1,1,3,2,3,Yes
1039,46,Female,Married,3,Other,Research & Development,Manager,2,19,3,2,0,26,7,5,5755,18,1,28,Travel_Rarely,No,3,2,3,2,2,3,Yes
1040,31,Male,Married,3,Human Resources,Research & Development,Research Director,3,13,13,11,13,37,9,3,7686,19,2,23,Travel_Rarely,No,4,1,2,3,1,3,No
1041,57,Female,Married,4,Technical Degree,Human Resources,Sales Representative,5,34,15,13,6,34,9,0,13036,11,1,13,Travel_Frequently,Yes,1,1,2,2,3,3,Yes
1042,58,Male,Married,1,Technical Degree,Research & Development,Manager,3,9,9,3,9,9,6,3,10579,12,1,7,Travel_Rarely,No,2,1,1,3,2,3,No
1043,39,Male,Divorced,2,Human Resources,Sales,Human Resources,1,11,7,11,0,11,9,0,3600,11,2,10,Travel_Rarely,No,3,1,1,1,1,3,Yes
1044,28,Female,Married,4,Human Resources,Research & Development,Human Resources,1,2,2,2,2,9,7,1,4043,24,3,28,Travel_Frequently,Yes,1,1,4,1,1,3,Yes
1045,40,Female,Single,1,Life Sciences,Research & Development,Sales Executive,1,4,4,4,1,33,0,4,4349,14,1,4,Travel_Rarely,No,4,4,3,3,1,3,No
1046,18,Male,Single,3,Medical,Research & Development,Sales Executive,2,23,10,4,16,23,2,0,6379,20,1,27,Travel_Rarely,No,1,1,1,2,2,3,Yes
1047,54,Female,Single,3,Human Resources,Sales,Sales Executive,1,25,5,0,9,27,1,4,3432,17,0,22,Non-Travel,No,3,2,1,4,2,4,Yes
1048,38,Female,Married,4,Human Resources,Sales,Research Director,2,21,0,14,5,21,0,0,8470,24,1,20,Travel_Rarely,Yes,4,3,2,3,2,3,No
1049,43,Female,Divorced,3,Marketing,Research & Development,Sales Representative,1,15,11,5,4,15,4,1,4041,17,1,16,Travel_Rarely,Yes,4,4,2,4,4,3,No
1050,53,Male,Married,5,Other,Research & Development,Laboratory Technician,3,12,5,12,7,12,2,6,8573,22,1,20,Travel_Rarely,No,1,2,2,2,4,3,Yes
1051,40,Male,Single,4,Human Resources,Research & Development,Research Scientist,5,3,3,3,3,35,9,5,11375,16,1,6,Travel_Rarely,No,3,1,1,4,4,3,No
1052,18,Female,Married,1,Medical,Research & Development,Manufacturing Director,5,6,6,6,4,35,7,4,12624,23,3,9,Travel_Frequently,No,4,2,3,3,2,3,No
1053,57,Female,Married,4,Other,Research & Development,Laboratory Technician,1,22,0,10,11,22,5,3,4363,21,1,28,Travel_Rarely,No,3,3,4,1,2,3,Yes
1054,32,Female,Single,2,Other,Research & Development,Sales Representative,5,13,7,0,6,13,9,0,14221,15,2,13,Travel_Rarely,No,2,2,3,2,4,3,Yes
1055,38,Male,Married,4,Technical Degree,Sales,Research Director,1,18,7,7,12,31,8,5,4010,21,3,7,Travel_Rarely,No,1,1,1,1,3,3,Yes
1056,26,Male,Married,3,Technical Degree,Sales,Manager,1,2,2,2,2,2,8,0,3715,14,1,18,Travel_Rarely,No,3,3,4,1,3,3,No
1057,26,Female,Married,3,Technical Degree,Sales,Laboratory Technician,4,26,13,2,16,26,5,3,10256,22,2,14,Travel_Rarely,No,2,1,3,1,3,3,Yes
1058,27,Female,Single,5,Technical Degree,Human Resources,Manager,4,18,9,14,3,18,1,1,10127,23,2,22,Travel_Rarely,No,2,1,1,3,3,3,Yes
1059,43,Female,Single,5,Marketing,Research & Development,Research Scientist,4,21,14,12,9,21,8,2,10023,24,3,5,Non-Travel,Yes,3,4,3,2,4,3,Yes
1060,58,Female,Married,5,Human Resources,Research & Development,Sales Representative,2,0,0,0,0,0,1,0,8694,18,3,22,Travel_Rarely,No,3,3,1,4,1,4,No
1061,52,Female,Single,1,Technical Degree,Research & Development,Sales Representative,4,4,4,4,4,4,2,6,11784,17,2,13,Travel_Rarely,No,1,3,2,1,1,3,No
1062,42,Female,Married,5,Life Sciences,Research & Development,Manufacturing Director,1,32,9,12,0,32,5,3,3220,21,3,24,Travel_Rarely,No,1,1,3,4,3,3,Yes
1063,43,Male,Married,1,Technical Degree,Research & Development,Research Director,3,9,3,9,9,18,1,2,8985,21,3,8,Travel_Frequently,No,4,2,2,2,2,3,Yes
1064,28,Female,Married,5,Human Resources,Research & Development,Manufacturing Director,4,27,17,10,12,35,4,0,10049,20,0,15,Non-Travel,No,1,3,2,2,3,3,Yes
1065,55,Male,Divorced,1,Technical Degree,Sales,Sales Representative,4,5,5,5,5,5,1,4,10087,11,3,19,Travel_Rarely,No,3,2,4,4,3,3,No
1066,19,Female,Married,4,Marketing,Sales,Manufacturing Director,3,14,13,2,7,14,3,5,9301,16,0,9,Travel_Rarely,No,4,2,4,4,1,3,No
1067,24,Female,Single,4,Medical,Research & Development,Healthcare Representative,1,35,12,9,16,35,2,5,6320,24,3,6,Travel_Frequently,No,2,3,3,1,2,3,Yes
1068,35,Male,Married,3,Medical,Human Resources,Sales Representative,2,15,14,4,1,32,4,3,7783,12,3,23,Travel_Frequently,Yes,2,2,1,4,1,3,Yes
1069,44,Male,Married,1,Human Resources,Research & Development,Laboratory Technician,4,20,15,2,2,23,5,4,9825,14,2,25,Travel_Rarely,Yes,3,3,4,4,2,3,No
1070,51,Male,Married,2,Medical,Research & Development,Healthcare Representative,3,26,1,4,2,26,6,1,8154,15,0,14,Travel_Rarely,No,4,4,4,3,4,3,No
1071,44,Male,Single,3,Medical,Research & Development,Laboratory Technician,1,10,3,8,5,10,9,2,3029,18,3,29,Travel_Rarely,No,4,3,2,1,1,3,Yes
1072,34,Female,Divorced,4,Life Sciences,Sales,Healthcare Representative,5,5,5,5,5,22,7,3,11786,16,1,23,Travel_Rarely,No,1,3,2,1,4,3,Yes
1073,41,Male,Married,1,Human Resources,Sales,Laboratory Technician,2,14,14,11,13,32,8,6,5009,21,3,10,Travel_Rarely,No,2,3,1,2,4,4,Yes
1074,42,Female,Single,5,Human Resources,Sales,Sales Representative,3,2,2,2,2,28,3,0,10160,12,2,9,Travel_Rarely,Yes,2,4,4,4,3,3,Yes
1075,24,Male,Single,2,Medical,Research & Development,Sales Executive,3,30,8,5,6,30,3,5,9477,15,2,17,Travel_Rarely,No,1,2,4,3,2,3,No
1076,23,Female,Single,4,Medical,Sales,Human Resources,3,0,0,0,0,0,6,0,8170,15,2,13,Travel_Rarely,No,2,4,1,2,1,3,No
1077,41,Female,Married,3,Medical,Research & Development,Human Resources,4,1,1,1,1,33,9,2,12198,16,0,17,Travel_Rarely,Yes,1,2,4,3,3,3,Yes
1078,50,Female,Single,1,Other,Research & Development,Healthcare Representative,5,17,8,4,4,17,9,4,13745,11,0,19,Travel_Rarely,Yes,2,3,3,1,1,3,Yes
1079,46,Female,Single,2,Marketing,Research & Development,Human Resources,2,3,3,3,0,17,8,4,7171,18,0,13,Non-Travel,No,2,3,3,4,4,4,No
1080,39,Female,Divorced,1,Technical Degree,Sales,Manager,1,5,5,5,5,5,1,3,4642,13,1,9,Travel_Rarely,No,2,4,1,3,1,3,No
1081,43,Female,Married,5,Marketing,Research & Development,Healthcare Representative,1,11,5,7,9,39,5,3,4364,15,0,1,Travel_Rarely,Yes,1,4,2,2,1,3,Yes
1082,45,Male,Single,3,Human Resources,Research & Development,Laboratory Technician,5,0,0,0,0,0,9,4,12541,17,2,1,Travel_Frequently,No,2,4,1,1,3,3,Yes
1083,38,Female,Single,1,Life Sciences,Research & Development,Research Director,3,16,16,7,1,29,9,3,7050,13,0,5,Non-Travel,No,2,4,3,3,2,3,No
1084,24,Male,Single,4,Technical Degree,Research & Development,Manufacturing Director,3,3,2,3,3,3,7,4,7397,24,0,8,Travel_Rarely,No,4,3,4,3,1,3,No
1085,34,Male,Single,3,Life Sciences,Sales,Laboratory Technician,3,9,9,9,9,31,4,2,7313,20,3,18,Travel_Rarely,No,2,3,4,2,4,3,Yes
1086,37,Female,Married,4,Other,Research & Development,Manager,3,9,9,9,9,9,4,3,9695,23,0,4,Travel_Rarely,No,3,1,2,3,4,4,No
1087,58,Male,Single,1,Human Resources,Research & Development,Research Director,3,4,4,4,4,4,7,4,7513,16,3,22,Travel_Frequently,Yes,2,4,2,1,3,3,Yes
1088,37,Female,Single,3,Other,Research & Development,Human Resources,5,8,8,2,1,8,0,3,13549,15,0,1,Travel_Rarely,Yes,2,4,3,3,4,3,Yes
1089,39,Male,Married,4,Human Resources,Research & Development,Manager,4,4,0,4,1,4,5,0,9529,17,3,15,Travel_Rarely,No,4,2,2,4,1,3,No
1090,45,Female,Married,5,Life Sciences,Research & Development,Healthcare Representative,2,10,10,10,2,10,9,5,6784,20,2,20,Travel_Rarely,No,4,2,1,4,2,3,No
1091,57,Male,Married,5,Life Sciences,Sales,Research Scientist,3,20,15,12,4,34,8,0,9744,21,0,4,Travel_Frequently,No,1,3,3,2,1,3,No
